NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
12	2	5	YES	0.0000943
12	2	4	YES	0.0001512
12	2	4	YES	0.0000711
12	2	4	YES	0.0000598
12	2	4	YES	0.0001529
12	2	4	YES	0.0000299
12	2	4	YES	0.0000941
12	2	4	YES	0.0000757
12	2	4	YES	0.0001123
12	2	4	YES	0.0000403
12	2	4	YES	0.0001248
12	2	4	YES	0.0000422
12	2	4	YES	0.0000681
12	2	4	YES	0.0001471
12	2	4	YES	0.0001950
12	2	5	YES	0.0002200
12	2	4	YES	0.0000742
12	2	4	YES	0.0000639
12	2	4	YES	0.0002015
12	2	4	YES	0.0002478
12	2	4	YES	0.0000794
12	2	4	YES	0.0000550
12	2	4	YES	0.0001411
12	2	4	YES	0.0000587
12	2	4	YES	0.0000825
12	2	5	YES	0.0001947
12	2	4	YES	0.0000358
12	2	4	YES	0.0000676
12	2	5	YES	0.0001689
12	2	4	YES	0.0001210
12	2	5	YES	0.0002447
12	2	4	YES	0.0001380
12	2	4	YES	0.0000331
12	2	4	YES	0.0000979
12	2	5	YES	0.0001833
12	2	4	YES	0.0001309
12	2	4	YES	0.0000867
12	2	4	YES	0.0000456
12	2	0	NO	0.0408507
12	2	4	YES	0.0000934
12	2	4	YES	0.0000992
12	2	4	YES	0.0000938
12	2	0	NO	0.0431055
12	2	4	YES	0.0000600
12	2	5	YES	0.0001472
12	2	4	YES	0.0000691
12	2	0	NO	0.0469613
12	2	5	YES	0.0002121
12	2	5	YES	0.0002044
12	2	0	NO	0.0562640
12	2	4	YES	0.0001538
12	2	4	YES	0.0000864
12	2	4	YES	0.0000758
12	2	0	NO	0.0651366
12	2	4	YES	0.0001585
12	2	4	YES	0.0001075
12	2	0	NO	0.0678962
12	2	4	YES	0.0000661
12	2	0	NO	0.0746266
12	2	0	NO	0.0771735
12	2	0	NO	0.0717709
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
12	3	5	YES	0.0006564
12	3	4	YES	0.0008135
12	3	4	YES	0.0009465
12	3	4	YES	0.0000731
12	3	4	YES	0.0000974
12	3	4	YES	0.0005141
12	3	4	YES	0.0000438
12	3	4	YES	0.0000696
12	3	4	YES	0.0001972
12	3	4	YES	0.0001019
12	3	4	YES	0.0000745
12	3	4	YES	0.0001136
12	3	4	YES	0.0001149
12	3	4	YES	0.0000782
12	3	4	YES	0.0000851
12	3	4	YES	0.0000856
12	3	4	YES	0.0000803
12	3	5	YES	0.0001572
12	3	4	YES	0.0000410
12	3	4	YES	0.0000873
12	3	5	YES	0.0001494
12	3	4	YES	0.0001336
12	3	4	YES	0.0000416
12	3	4	YES	0.0001449
12	3	4	YES	0.0001277
12	3	4	YES	0.0000353
12	3	4	YES	0.0000979
12	3	4	YES	0.0000824
12	3	4	YES	0.0001077
12	3	4	YES	0.0000484
12	3	4	YES	0.0000346
12	3	4	YES	0.0001517
12	3	4	YES	0.0000818
12	3	5	YES	0.0001499
12	3	5	YES	0.0001862
12	3	4	YES	0.0002409
12	3	4	YES	0.0001143
12	3	4	YES	0.0001541
12	3	4	YES	0.0001347
12	3	5	YES	0.0002571
12	3	4	YES	0.0001705
12	3	4	YES	0.0001770
12	3	4	YES	0.0001591
12	3	4	YES	0.0001043
12	3	4	YES	0.0000814
12	3	4	YES	0.0001590
12	3	4	YES	0.0001081
12	3	4	YES	0.0001058
12	3	4	YES	0.0001414
12	3	4	YES	0.0001631
12	3	4	YES	0.0000815
12	3	4	YES	0.0000260
12	3	4	YES	0.0000606
12	3	4	YES	0.0000694
12	3	4	YES	0.0000570
12	3	4	YES	0.0000433
12	3	4	YES	0.0000975
12	3	4	YES	0.0002026
12	3	4	YES	0.0001479
12	3	0	NO	0.2138721
12	3	0	NO	0.2160524
12	3	4	YES	0.0000654
12	3	4	YES	0.0000583
12	3	5	YES	0.0002022
12	3	4	YES	0.0001252
12	3	0	NO	0.2213133
12	3	4	YES	0.0000858
12	3	4	YES	0.0001553
12	3	4	YES	0.0000477
12	3	0	NO	0.2230738
12	3	0	NO	0.2745401
12	3	4	YES	0.0000162
12	3	4	YES	0.0001011
12	3	4	YES	0.0000433
12	3	0	NO	0.3448298
12	3	4	YES	0.0001441
12	3	4	YES	0.0000954
12	3	4	YES	0.0000381
12	3	0	NO	0.3472296
12	3	4	YES	0.0001015
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
12	4	4	YES	0.0014393
12	4	5	YES	0.0005014
12	4	5	YES	0.0001964
12	4	4	YES	0.0002163
12	4	5	YES	0.0003477
12	4	4	YES	0.0001210
12	4	4	YES	0.0000655
12	4	5	YES	0.0001963
12	4	4	YES	0.0001418
12	4	4	YES	0.0001334
12	4	4	YES	0.0000750
12	4	5	YES	0.0001466
12	4	4	YES	0.0001330
12	4	4	YES	0.0000517
12	4	4	YES	0.0000896
12	4	4	YES	0.0000887
12	4	4	YES	0.0000988
12	4	4	YES	0.0001425
12	4	4	YES	0.0001252
12	4	4	YES	0.0001250
12	4	4	YES	0.0002173
12	4	4	YES	0.0002376
12	4	5	YES	0.0001010
12	4	4	YES	0.0000581
12	4	4	YES	0.0002023
12	4	4	YES	0.0000431
12	4	4	YES	0.0001469
12	4	4	YES	0.0000943
12	4	4	YES	0.0001139
12	4	4	YES	0.0002063
12	4	4	YES	0.0001221
12	4	4	YES	0.0001366
12	4	4	YES	0.0000490
12	4	4	YES	0.0001071
12	4	5	YES	0.0001052
12	4	5	YES	0.0001489
12	4	4	YES	0.0001460
12	4	5	YES	0.0001201
12	4	4	YES	0.0000322
12	4	4	YES	0.0000281
12	4	4	YES	0.0000800
12	4	4	YES	0.0001153
12	4	5	YES	0.0001991
12	4	4	YES	0.0000944
12	4	5	YES	0.0002348
12	4	4	YES	0.0000819
12	4	4	YES	0.0001573
12	4	5	YES	0.0001785
12	4	4	YES	0.0000944
12	4	5	YES	0.0002280
12	4	4	YES	0.0000411
12	4	4	YES	0.0000473
12	4	4	YES	0.0000255
12	4	4	YES	0.0000255
12	4	4	YES	0.0000550
12	4	4	YES	0.0000851
12	4	4	YES	0.0001813
12	4	4	YES	0.0000880
12	4	4	YES	0.0000677
12	4	4	YES	0.0000317
12	4	4	YES	0.0001211
12	4	0	NO	0.5756444
12	4	5	YES	0.0001374
12	4	5	YES	0.0001424
12	4	5	YES	0.0001795
12	4	0	NO	0.5844848
12	4	4	YES	0.0000697
12	4	4	YES	0.0000887
12	4	4	YES	0.0001989
12	4	0	NO	0.6129739
12	4	5	YES	0.0001687
12	4	0	NO	0.6237218
12	4	4	YES	0.0000260
12	4	0	NO	0.7015094
12	4	4	YES	0.0000399
12	4	4	YES	0.0000625
12	4	0	NO	0.7010757
12	4	4	YES	0.0001124
12	4	4	YES	0.0001657
12	4	0	NO	0.6901918
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
12	5	4	YES	0.0013519
12	5	4	YES	0.0003911
12	5	4	YES	0.0001403
12	5	4	YES	0.0000402
12	5	4	YES	0.0000633
12	5	4	YES	0.0002509
12	5	4	YES	0.0001236
12	5	5	YES	0.0002506
12	5	4	YES	0.0001007
12	5	4	YES	0.0000878
12	5	4	YES	0.0001607
12	5	4	YES	0.0000874
12	5	4	YES	0.0001091
12	5	5	YES	0.0001376
12	5	4	YES	0.0000352
12	5	4	YES	0.0000813
12	5	5	YES	0.0001982
12	5	4	YES	0.0001957
12	5	4	YES	0.0000726
12	5	4	YES	0.0001026
12	5	4	YES	0.0001409
12	5	4	YES	0.0000467
12	5	4	YES	0.0001335
12	5	4	YES	0.0001263
12	5	4	YES	0.0003406
12	5	5	YES	0.0002159
12	5	4	YES	0.0001573
12	5	4	YES	0.0000756
12	5	4	YES	0.0000817
12	5	4	YES	0.0001215
12	5	5	YES	0.0002357
12	5	4	YES	0.0002152
12	5	4	YES	0.0000208
12	5	4	YES	0.0001700
12	5	4	YES	0.0002440
12	5	5	YES	0.0002313
12	5	4	YES	0.0001623
12	5	4	YES	0.0001264
12	5	4	YES	0.0001981
12	5	4	YES	0.0001663
12	5	4	YES	0.0001594
12	5	4	YES	0.0001364
12	5	4	YES	0.0001021
12	5	0	NO	1.9394339
12	5	4	YES	0.0001310
12	5	4	YES	0.0001352
12	5	0	NO	1.9656079
12	5	4	YES	0.0000626
12	5	4	YES	0.0001151
12	5	4	YES	0.0000510
12	5	0	NO	1.9959538
12	5	5	YES	0.0001791
12	5	0	NO	1.9974327
12	5	4	YES	0.0000859
12	5	5	YES	0.0001428
12	5	0	NO	2.0108528
12	5	5	YES	0.0001724
12	5	4	YES	0.0000465
12	5	4	YES	0.0001400
12	5	4	YES	0.0000633
12	5	0	NO	2.0473367
12	5	4	YES	0.0000564
12	5	4	YES	0.0001425
12	5	0	NO	2.4896077
12	5	4	YES	0.0001200
12	5	4	YES	0.0000221
12	5	4	YES	0.0001033
12	5	5	YES	0.0001744
12	5	0	NO	2.5065098
12	5	0	NO	2.5944701
12	5	4	YES	0.0000326
12	5	0	NO	2.6633984
12	5	0	NO	1.8565615
12	5	4	YES	0.0000495
12	5	0	NO	1.7688205
12	5	4	YES	0.0000757
12	5	4	YES	0.0000585
12	5	4	YES	0.0000366
12	5	0	NO	1.7023326
12	5	0	NO	1.7621065
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
12	6	4	YES	0.0005703
12	6	4	YES	0.0000856
12	6	4	YES	0.0000548
12	6	4	YES	0.0001760
12	6	4	YES	0.0000550
12	6	5	YES	0.0004649
12	6	4	YES	0.0001063
12	6	5	YES	0.0001961
12	6	4	YES	0.0000452
12	6	4	YES	0.0001881
12	6	4	YES	0.0001983
12	6	4	YES	0.0001030
12	6	4	YES	0.0001541
12	6	5	YES	0.0002628
12	6	5	YES	0.0003083
12	6	4	YES	0.0000437
12	6	4	YES	0.0001413
12	6	4	YES	0.0001059
12	6	5	YES	0.0001088
12	6	5	YES	0.0002013
12	6	4	YES	0.0002468
12	6	4	YES	0.0001206
12	6	4	YES	0.0000741
12	6	5	YES	0.0002845
12	6	4	YES	0.0002218
12	6	4	YES	0.0000417
12	6	4	YES	0.0001199
12	6	4	YES	0.0001333
12	6	5	YES	0.0002933
12	6	4	YES	0.0001127
12	6	5	YES	0.0002544
12	6	4	YES	0.0000417
12	6	4	YES	0.0000663
12	6	5	YES	0.0002115
12	6	5	YES	0.0001878
12	6	5	YES	0.0002072
12	6	0	NO	3.9081991
12	6	4	YES	0.0001553
12	6	5	YES	0.0003073
12	6	0	NO	4.3325288
12	6	5	YES	0.0002333
12	6	4	YES	0.0001318
12	6	4	YES	0.0000494
12	6	0	NO	4.3969705
12	6	4	YES	0.0000496
12	6	5	YES	0.0001931
12	6	4	YES	0.0001042
12	6	4	YES	0.0000870
12	6	0	NO	5.4286086
12	6	4	YES	0.0000470
12	6	0	NO	5.8304088
12	6	0	NO	6.0281602
12	6	4	YES	0.0000433
12	6	4	YES	0.0000754
12	6	4	YES	0.0000244
12	6	0	NO	6.1837405
12	6	5	YES	0.0001493
12	6	4	YES	0.0000454
12	6	0	NO	6.3089438
12	6	4	YES	0.0000407
12	6	4	YES	0.0000414
12	6	0	NO	6.3493037
12	6	4	YES	0.0001412
12	6	4	YES	0.0001542
12	6	5	YES	0.0001450
12	6	0	NO	6.3613870
12	6	5	YES	0.0001822
12	6	4	YES	0.0000432
12	6	0	NO	6.5463121
12	6	4	YES	0.0000374
12	6	4	YES	0.0001268
12	6	5	YES	0.0001376
12	6	4	YES	0.0001035
12	6	0	NO	6.6309185
12	6	4	YES	0.0000635
12	6	5	YES	0.0001690
12	6	4	YES	0.0001179
12	6	0	NO	4.1819362
12	6	0	NO	3.9867886
12	6	0	NO	3.7366018
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
12	7	4	YES	0.0001964
12	7	4	YES	0.0000558
12	7	4	YES	0.0001175
12	7	4	YES	0.0000696
12	7	4	YES	0.0000982
12	7	4	YES	0.0001455
12	7	4	YES	0.0000870
12	7	4	YES	0.0001055
12	7	5	YES	0.0002360
12	7	4	YES	0.0000866
12	7	4	YES	0.0001496
12	7	4	YES	0.0001132
12	7	4	YES	0.0000471
12	7	4	YES	0.0000691
12	7	4	YES	0.0000345
12	7	4	YES	0.0001357
12	7	4	YES	0.0001111
12	7	5	YES	0.0002656
12	7	5	YES	0.0002016
12	7	4	YES	0.0000630
12	7	4	YES	0.0000909
12	7	4	YES	0.0000872
12	7	4	YES	0.0001280
12	7	4	YES	0.0000885
12	7	5	YES	0.0002881
12	7	4	YES	0.0001317
12	7	4	YES	0.0000879
12	7	4	YES	0.0000669
12	7	4	YES	0.0001190
12	7	4	YES	0.0000700
12	7	4	YES	0.0001668
12	7	4	YES	0.0003804
12	7	4	YES	0.0000829
12	7	4	YES	0.0000800
12	7	4	YES	0.0000458
12	7	4	YES	0.0001539
12	7	4	YES	0.0001321
12	7	4	YES	0.0002269
12	7	4	YES	0.0002373
12	7	4	YES	0.0000785
12	7	4	YES	0.0001549
12	7	4	YES	0.0000804
12	7	4	YES	0.0001592
12	7	4	YES	0.0000624
12	7	4	YES	0.0001992
12	7	0	NO	8.7404664
12	7	4	YES	0.0000809
12	7	4	YES	0.0000999
12	7	4	YES	0.0001262
12	7	4	YES	0.0001855
12	7	0	NO	9.4241687
12	7	0	NO	10.1415032
12	7	0	NO	10.5692217
12	7	4	YES	0.0001398
12	7	0	NO	10.8514183
12	7	0	NO	11.6734827
12	7	4	YES	0.0001002
12	7	5	YES	0.0002007
12	7	4	YES	0.0001152
12	7	0	NO	11.6727493
12	7	4	YES	0.0000628
12	7	4	YES	0.0000256
12	7	0	NO	11.8331643
12	7	0	NO	12.2650441
12	7	5	YES	0.0001912
12	7	0	NO	12.3701648
12	7	0	NO	12.7319301
12	7	4	YES	0.0000844
12	7	0	NO	8.4087126
12	7	5	YES	0.0001646
12	7	4	YES	0.0000501
12	7	0	NO	9.4941399
12	7	0	NO	8.9412852
12	7	0	NO	8.7344016
12	7	4	YES	0.0001161
12	7	4	YES	0.0000481
12	7	0	NO	8.8538740
12	7	5	YES	0.0002046
12	7	4	YES	0.0000364
12	7	0	NO	8.6954257
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
12	8	4	YES	0.0001475
12	8	4	YES	0.0000703
12	8	4	YES	0.0000575
12	8	4	YES	0.0000491
12	8	4	YES	0.0000719
12	8	4	YES	0.0000500
12	8	4	YES	0.0000729
12	8	4	YES	0.0001638
12	8	5	YES	0.0002976
12	8	4	YES	0.0001657
12	8	5	YES	0.0001766
12	8	4	YES	0.0001703
12	8	5	YES	0.0002537
12	8	4	YES	0.0000711
12	8	5	YES	0.0003491
12	8	5	YES	0.0003486
12	8	5	YES	0.0002237
12	8	4	YES	0.0002220
12	8	4	YES	0.0000465
12	8	5	YES	0.0002800
12	8	4	YES	0.0001679
12	8	5	YES	0.0003741
12	8	4	YES	0.0001244
12	8	4	YES	0.0001745
12	8	5	YES	0.0003235
12	8	4	YES	0.0001560
12	8	5	YES	0.0002633
12	8	0	NO	19.0289307
12	8	5	YES	0.0003008
12	8	4	YES	0.0000605
12	8	4	YES	0.0000945
12	8	4	YES	0.0001209
12	8	0	NO	21.0073946
12	8	4	YES	0.0000646
12	8	0	NO	23.2412147
12	8	4	YES	0.0000947
12	8	5	YES	0.0002569
12	8	4	YES	0.0001052
12	8	4	YES	0.0001288
12	8	0	NO	23.6579479
12	8	4	YES	0.0000699
12	8	4	YES	0.0001230
12	8	0	NO	24.3783722
12	8	4	YES	0.0000373
12	8	5	YES	0.0002700
12	8	0	NO	25.2767335
12	8	4	YES	0.0001226
12	8	4	YES	0.0000327
12	8	0	NO	25.5421603
12	8	5	YES	0.0002427
12	8	4	YES	0.0001310
12	8	0	NO	25.8826195
12	8	5	YES	0.0003322
12	8	4	YES	0.0001013
12	8	4	YES	0.0001818
12	8	4	YES	0.0000391
12	8	0	NO	26.5833323
12	8	0	NO	26.6484962
12	8	4	YES	0.0001795
12	8	5	YES	0.0001538
12	8	4	YES	0.0001109
12	8	0	NO	26.6842265
12	8	4	YES	0.0001020
12	8	0	NO	27.4768103
12	8	0	NO	27.8325333
12	8	4	YES	0.0001344
12	8	4	YES	0.0000776
12	8	4	YES	0.0001468
12	8	4	YES	0.0000599
12	8	0	NO	18.2617350
12	8	4	YES	0.0000441
12	8	0	NO	14.5465693
12	8	0	NO	17.7526780
12	8	4	YES	0.0000465
12	8	0	NO	16.5190737
12	8	0	NO	17.9358260
12	8	4	YES	0.0000981
12	8	0	NO	16.2147324
12	8	5	YES	0.0001342
12	8	0	NO	16.8553651
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
12	9	4	YES	0.0000533
12	9	5	YES	0.0006229
12	9	4	YES	0.0000921
12	9	4	YES	0.0001064
12	9	4	YES	0.0000708
12	9	4	YES	0.0000832
12	9	4	YES	0.0001110
12	9	4	YES	0.0000936
12	9	5	YES	0.0003010
12	9	4	YES	0.0000393
12	9	4	YES	0.0001062
12	9	5	YES	0.0003513
12	9	4	YES	0.0001632
12	9	5	YES	0.0002197
12	9	4	YES	0.0001871
12	9	4	YES	0.0001685
12	9	4	YES	0.0001354
12	9	4	YES	0.0001191
12	9	4	YES	0.0000952
12	9	4	YES	0.0000986
12	9	4	YES	0.0002306
12	9	4	YES	0.0001570
12	9	4	YES	0.0001426
12	9	4	YES	0.0001519
12	9	4	YES	0.0000595
12	9	5	YES	0.0003423
12	9	4	YES	0.0001536
12	9	4	YES	0.0000439
12	9	4	YES	0.0000557
12	9	4	YES	0.0001725
12	9	4	YES	0.0001087
12	9	0	NO	40.8479953
12	9	4	YES	0.0000977
12	9	0	NO	45.6546851
12	9	4	YES	0.0001897
12	9	0	NO	53.2256379
12	9	0	NO	53.3333683
12	9	0	NO	54.3029972
12	9	5	YES	0.0002490
12	9	5	YES	0.0001792
12	9	0	NO	56.1077937
12	9	4	YES	0.0002636
12	9	4	YES	0.0001004
12	9	4	YES	0.0001340
12	9	4	YES	0.0001124
12	9	0	NO	56.9182179
12	9	0	NO	57.1361975
12	9	0	NO	58.2758673
12	9	0	NO	58.5017596
12	9	0	NO	58.9160111
12	9	4	YES	0.0001996
12	9	5	YES	0.0001734
12	9	4	YES	0.0000988
12	9	0	NO	59.8764848
12	9	5	YES	0.0001584
12	9	4	YES	0.0000741
12	9	4	YES	0.0000369
12	9	4	YES	0.0001461
12	9	0	NO	60.6279648
12	9	4	YES	0.0000579
12	9	4	YES	0.0000789
12	9	4	YES	0.0000866
12	9	0	NO	61.2114684
12	9	4	YES	0.0001135
12	9	0	NO	39.0743666
12	9	4	YES	0.0000432
12	9	0	NO	39.5678374
12	9	0	NO	37.3151046
12	9	5	YES	0.0002109
12	9	0	NO	33.9403764
12	9	5	YES	0.0001398
12	9	0	NO	38.5683474
12	9	4	YES	0.0001111
12	9	4	YES	0.0001379
12	9	0	NO	38.6917013
12	9	4	YES	0.0001164
12	9	4	YES	0.0000575
12	9	5	YES	0.0001146
12	9	0	NO	34.4554295
12	9	0	NO	34.2891919
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
13	1	4	YES	0.0001123
13	1	4	YES	0.0003865
13	1	4	YES	0.0008803
13	1	4	YES	0.0013762
13	1	4	YES	0.0001513
13	1	4	YES	0.0000500
13	1	4	YES	0.0000387
13	1	4	YES	0.0001309
13	1	4	YES	0.0006316
13	1	4	YES	0.0001387
13	1	4	YES	0.0000492
13	1	4	YES	0.0003654
13	1	4	YES	0.0002050
13	1	5	YES	0.0004588
13	1	4	YES	0.0001902
13	1	4	YES	0.0000141
13	1	4	YES	0.0000625
13	1	5	YES	0.0002826
13	1	5	YES	0.0007633
13	1	4	YES	0.0008227
13	1	4	YES	0.0009656
13	1	4	YES	0.0001688
13	1	4	YES	0.0001140
13	1	4	YES	0.0002193
13	1	4	YES	0.0001420
13	1	4	YES	0.0000301
13	1	4	YES	0.0000235
13	1	4	YES	0.0001749
13	1	4	YES	0.0001344
13	1	4	YES	0.0001551
13	1	4	YES	0.0002082
13	1	4	YES	0.0001069
13	1	4	YES	0.0000169
13	1	4	YES	0.0001035
13	1	4	YES	0.0001863
13	1	4	YES	0.0001666
13	1	4	YES	0.0001167
13	1	4	YES	0.0001164
13	1	4	YES	0.0000146
13	1	4	YES	0.0000606
13	1	4	YES	0.0000708
13	1	4	YES	0.0000523
13	1	4	YES	0.0000716
13	1	5	YES	0.0006911
13	1	4	YES	0.0001299
13	1	4	YES	0.0001378
13	1	4	YES	0.0001036
13	1	4	YES	0.0002264
13	1	4	YES	0.0001761
13	1	4	YES	0.0001088
13	1	4	YES	0.0001250
13	1	4	YES	0.0000682
13	1	4	YES	0.0001466
13	1	4	YES	0.0000250
13	1	4	YES	0.0000478
13	1	4	YES	0.0000766
13	1	4	YES	0.0001312
13	1	5	YES	0.0001701
13	1	4	YES	0.0002117
13	1	4	YES	0.0000533
13	1	4	YES	0.0000672
13	1	4	YES	0.0000875
13	1	4	YES	0.0001764
13	1	4	YES	0.0001157
13	1	4	YES	0.0001730
13	1	4	YES	0.0000993
13	1	5	YES	0.0001757
13	1	4	YES	0.0001590
13	1	4	YES	0.0001164
13	1	4	YES	0.0000695
13	1	4	YES	0.0000404
13	1	5	YES	0.0001836
13	1	5	YES	0.0002626
13	1	0	NO	0.0041651
13	1	4	YES	0.0000312
13	1	5	YES	0.0001744
13	1	0	NO	0.0081602
13	1	4	YES	0.0001611
13	1	4	YES	0.0001376
13	1	4	YES	0.0000225
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
13	2	4	YES	0.0010447
13	2	4	YES	0.0000315
13	2	4	YES	0.0000472
13	2	5	YES	0.0003775
13	2	5	YES	0.0001264
13	2	4	YES	0.0002086
13	2	4	YES	0.0001431
13	2	4	YES	0.0000923
13	2	5	YES	0.0001985
13	2	4	YES	0.0001375
13	2	4	YES	0.0001484
13	2	4	YES	0.0000640
13	2	4	YES	0.0000835
13	2	5	YES	0.0003010
13	2	4	YES	0.0001884
13	2	4	YES	0.0000251
13	2	4	YES	0.0000934
13	2	4	YES	0.0000995
13	2	4	YES	0.0000433
13	2	4	YES	0.0001179
13	2	4	YES	0.0001356
13	2	5	YES	0.0001671
13	2	4	YES	0.0001415
13	2	4	YES	0.0001095
13	2	4	YES	0.0001124
13	2	4	YES	0.0000508
13	2	4	YES	0.0000542
13	2	4	YES	0.0001403
13	2	4	YES	0.0001251
13	2	4	YES	0.0002152
13	2	4	YES	0.0000769
13	2	4	YES	0.0000297
13	2	4	YES	0.0001288
13	2	4	YES	0.0001419
13	2	4	YES	0.0000823
13	2	4	YES	0.0001352
13	2	4	YES	0.0001051
13	2	5	YES	0.0002732
13	2	5	YES	0.0003872
13	2	4	YES	0.0001928
13	2	5	YES	0.0003272
13	2	4	YES	0.0000320
13	2	4	YES	0.0001248
13	2	4	YES	0.0002770
13	2	4	YES	0.0001320
13	2	4	YES	0.0001294
13	2	4	YES	0.0000603
13	2	4	YES	0.0000711
13	2	4	YES	0.0000652
13	2	4	YES	0.0000793
13	2	4	YES	0.0002685
13	2	4	YES	0.0001629
13	2	5	YES	0.0001905
13	2	4	YES	0.0001595
13	2	4	YES	0.0000901
13	2	4	YES	0.0000988
13	2	5	YES	0.0001790
13	2	4	YES	0.0002730
13	2	4	YES	0.0002108
13	2	4	YES	0.0001346
13	2	4	YES	0.0001566
13	2	5	YES	0.0002579
13	2	4	YES	0.0002123
13	2	4	YES	0.0000784
13	2	4	YES	0.0000708
13	2	4	YES	0.0001947
13	2	4	YES	0.0000768
13	2	4	YES	0.0000442
13	2	4	YES	0.0001749
13	2	4	YES	0.0002057
13	2	4	YES	0.0001186
13	2	4	YES	0.0000809
13	2	4	YES	0.0001010
13	2	4	YES	0.0000916
13	2	4	YES	0.0001544
13	2	0	NO	0.0418043
13	2	0	NO	0.0685028
13	2	4	YES	0.0001012
13	2	4	YES	0.0000376
13	2	4	YES	0.0000715
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
13	3	4	YES	0.0006741
13	3	4	YES	0.0002122
13	3	4	YES	0.0001732
13	3	4	YES	0.0000684
13	3	4	YES	0.0001076
13	3	4	YES	0.0002361
13	3	4	YES	0.0001430
13	3	4	YES	0.0002076
13	3	5	YES	0.0004370
13	3	4	YES	0.0000884
13	3	4	YES	0.0001028
13	3	4	YES	0.0000683
13	3	4	YES	0.0000627
13	3	4	YES	0.0001711
13	3	4	YES	0.0000919
13	3	5	YES	0.0002513
13	3	4	YES	0.0001929
13	3	4	YES	0.0001295
13	3	5	YES	0.0002581
13	3	4	YES	0.0000420
13	3	5	YES	0.0001774
13	3	4	YES	0.0000255
13	3	4	YES	0.0000320
13	3	4	YES	0.0000918
13	3	4	YES	0.0001322
13	3	4	YES	0.0000582
13	3	4	YES	0.0000797
13	3	4	YES	0.0000543
13	3	4	YES	0.0001791
13	3	4	YES	0.0001694
13	3	4	YES	0.0001096
13	3	4	YES	0.0000978
13	3	4	YES	0.0000970
13	3	4	YES	0.0000337
13	3	4	YES	0.0001922
13	3	4	YES	0.0001415
13	3	5	YES	0.0003443
13	3	4	YES	0.0001480
13	3	4	YES	0.0000979
13	3	4	YES	0.0001826
13	3	4	YES	0.0000473
13	3	4	YES	0.0002141
13	3	4	YES	0.0002366
13	3	5	YES	0.0002679
13	3	4	YES	0.0000543
13	3	4	YES	0.0001693
13	3	4	YES	0.0000393
13	3	4	YES	0.0000996
13	3	4	YES	0.0001415
13	3	5	YES	0.0002067
13	3	4	YES	0.0001154
13	3	4	YES	0.0000801
13	3	0	NO	0.1615323
13	3	4	YES	0.0000626
13	3	4	YES	0.0000800
13	3	4	YES	0.0000459
13	3	0	NO	0.1869122
13	3	4	YES	0.0000482
13	3	0	NO	0.2181891
13	3	4	YES	0.0001271
13	3	5	YES	0.0001452
13	3	0	NO	0.2537292
13	3	4	YES	0.0000936
13	3	0	NO	0.2558919
13	3	4	YES	0.0000262
13	3	4	YES	0.0000715
13	3	0	NO	0.2699689
13	3	4	YES	0.0001756
13	3	4	YES	0.0000892
13	3	4	YES	0.0000603
13	3	0	NO	0.2758314
13	3	0	NO	0.2869965
13	3	0	NO	0.2876470
13	3	0	NO	0.2983935
13	3	4	YES	0.0001410
13	3	0	NO	0.1477701
13	3	4	YES	0.0000592
13	3	4	YES	0.0000751
13	3	0	NO	0.2157085
13	3	4	YES	0.0000388
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
13	4	4	YES	0.0001051
13	4	4	YES	0.0000502
13	4	5	YES	0.0006695
13	4	4	YES	0.0001364
13	4	4	YES	0.0001928
13	4	4	YES	0.0001231
13	4	4	YES	0.0001180
13	4	4	YES	0.0001288
13	4	4	YES	0.0001986
13	4	4	YES	0.0001458
13	4	4	YES	0.0001428
13	4	4	YES	0.0000547
13	4	4	YES	0.0001987
13	4	4	YES	0.0000851
13	4	4	YES	0.0000356
13	4	4	YES	0.0000625
13	4	4	YES	0.0000767
13	4	5	YES	0.0003197
13	4	4	YES	0.0001402
13	4	4	YES	0.0000855
13	4	4	YES	0.0001397
13	4	4	YES	0.0000889
13	4	5	YES	0.0002407
13	4	4	YES	0.0002609
13	4	4	YES	0.0000840
13	4	5	YES	0.0001987
13	4	4	YES	0.0000838
13	4	4	YES	0.0001978
13	4	4	YES	0.0001309
13	4	4	YES	0.0001112
13	4	5	YES	0.0003576
13	4	4	YES	0.0001413
13	4	4	YES	0.0000653
13	4	4	YES	0.0000190
13	4	5	YES	0.0002263
13	4	4	YES	0.0000209
